Rg(e1972,e3750) 1
E(e311,e1920) -1
Rg(e1146,e1921) 1
B(e443,e298) -1
Rg(e203,e1104) 1
Q(e166,e2367) 1
Ra(e219,e1887) -1
E(e1604,e314) -1
Q(e322,e842) 1
B(e1612,e1411) -1
E(e227,e472) -1
Ra(e2184,e602) 1
Ra(e1701,e75) 1
Q(e363,e3508) 1
E(e1014,e1722) -1
ML(e1443,e2826) -1
Rg(e1962,e1517) 1
ML(e933,e1003) -1
Q(e1105,e3383) 1
B(e5892,e175) 1
Iw(e1305,e472) -1
E(e825,e2391) 1
Ra(e510,e2113) 1
Rg(e3139,e3648) -1
E(e1427,e912) 1
E(e1891,e1824) 1
Rg(e5289,e1379) 1
B(e16,e383) 1
ML(e1572,e290) -1
Rg(e1155,e57) 1
Q(e2944,e5253) -1
Ra(e457,e3260) 1
E(e311,e245) -1
Q(e1105,e166) 1
Q(e2138,e2657) 1
Iw(e1829,e3413) -1
E(e1927,e191) -1
Rg(e4477,e1091) 1
Ra(e4711,e2570) 1
Ra(e942,e3202) -1
An(e2977,e407) -1
Q(e130,e1318) 1
Rg(e1803,e115) 1
ML(e3624,e2852) -1
E(e323,e2871) -1
Rg(e798,e2554) 1
Ra(e54,e772) 1
B(e905,e832) -1
B(e2065,e370) -1
Ra(e2785,e1588) -1
E(e1870,e262) -1
E(e2462,e1437) -1
Ra(e3062,e6563) -1
Ra(e238,e322) 1
B(e4835,e237) 1
ML(e745,e1252) -1
Q(e124,e443) 1
Rg(e1082,e1214) 1
Rg(e115,e1082) 1
E(e680,e1411) -1
ML(e28,e1474) -1
Ra(e2325,e2117) -1
ML(e2870,e443) -1
Rg(e1271,e2804) 1
Rg(e31,e1075) 1
Rg(e255,e74) 1
Iw(e646,e6210) -1
Q(e2225,e6271) 1
Rg(e598,e1159) 1
E(e1861,e2236) -1
Rg(e4927,e881) 1
Iw(e3137,e4389) -1
Ra(e533,e2590) 1
Q(e5208,e2218) 1
Ra(e1432,e1508) 1
Rg(e654,e1271) 1
ML(e5464,e330) -1
Rg(e2097,e2097) -1
ML(e933,e1457) -1
ML(e2365,e262) -1
Rg(e2447,e443) 1
Q(e2091,e5356) -1
E(e963,e4690) -1
Rg(e298,e215) -1
ML(e3560,e1576) -1
E(e175,e1103) -1
Q(e1042,e1229) 1
ML(e86,e2236) -1
E(e851,e1243) -1
E(e472,e1930) -1
Rg(e3000,e128) 1
E(e1799,e2086) -1
E(e498,e4102) -1
Q(e378,e213) 1
E(e433,e517) -1
Rg(e3061,e3061) -1
B(e3038,e363) 1
ML(e4841,e832) -1
B(e5008,e5389) 1
E(e219,e5062) 1
Ra(e3807,e325) 1
Rg(e703,e608) -1
Rg(e309,e371) 1
B(e4106,e1404) -1
Rg(e2208,e1748) 1
ML(e133,e2674) -1
ML(e331,e1300) -1
Q(e1528,e1927) 1
Rg(e2,e2) -1
Rg(e5996,e6955) 1
E(e1520,e3102) -1
E(e2,e1233) -1
Q(e1688,e1104) 1
Ra(e4831,e4854) 1
Q(e2973,e3327) -1
E(e201,e2276) -1
Q(e728,e3275) -1
Q(e387,e75) -1
ML(e331,e4005) -1
E(e1103,e610) -1
Ra(e3149,e3149) -1
Rg(e5564,e1073) -1
E(e198,e537) -1
E(e139,e254) -1
E(e4976,e4089) -1
Q(e5960,e2613) 1
Rg(e1920,e1460) 1
Rg(e1563,e1563) -1
Q(e2556,e4517) 1
Q(e6006,e189) 1
Q(e4112,e1117) 1
ML(e514,e5121) -1
Rg(e2045,e1507) -1
Rg(e5348,e3611) 1
E(e3240,e47) -1
Rg(e3979,e4974) 1
Ra(e4873,e4142) 1
E(e5922,e472) -1
E(e2192,e2025) -1
E(e6477,e1162) -1
Rg(e4173,e1845) 1
B(e884,e62) 1
ML(e24,e4220) -1
ML(e1624,e1138) -1
Q(e443,e2190) 1
ML(e181,e4642) -1
E(e1195,e2112) -1
Rg(e330,e2038) 1
Rg(e1656,e2367) 1
Q(e786,e2441) 1
ML(e1033,e1714) -1
ML(e1344,e2951) -1
Ra(e849,e2866) 1
Rg(e3660,e1927) 1
E(e5148,e1748) -1
ML(e28,e899) -1
Q(e443,e459) -1
Ra(e2042,e330) 1
Rg(e1713,e3785) 1
E(e3933,e4012) -1
Rg(e1579,e330) 1
Q(e443,e5999) 1
ML(e148,e1173) -1
Q(e1609,e724) 1
E(e978,e1315) 1
Rg(e109,e363) 1
E(e495,e4006) -1
ML(e1469,e455) -1
E(e644,e47) -1
Ra(e2766,e2766) -1
Ra(e4016,e1962) -1
E(e3520,e38) -1
Rg(e1108,e31) -1
Ra(e439,e831) -1
Ra(e1559,e1756) -1
Ra(e1246,e4100) 1
E(e2313,e266) -1
ML(e81,e3231) -1
E(e1795,e2285) -1
ML(e157,e1586) -1
ML(e3440,e697) -1
E(e928,e499) 1
ML(e148,e1082) -1
Rg(e4360,e4212) 1
B(e6732,e6748) 1
E(e811,e3306) -1
E(e1402,e3845) -1
B(e145,e237) -1
Rg(e1809,e1774) 1
ML(e1190,e1376) -1
Rg(e837,e2301) -1
Ra(e1235,e4300) 1
E(e446,e1978) -1
E(e375,e703) -1
Q(e386,e1990) 1
Ra(e513,e3059) 1
Q(e4718,e3973) 1
Ra(e1931,e1660) 1
Q(e166,e334) 1
E(e3302,e1117) -1
E(e4833,e517) -1
E(e51,e3601) -1
Ra(e1376,e2263) 1
Q(e219,e3846) 1
Ra(e1794,e1454) -1
Rg(e1211,e5034) 1
E(e1609,e109) 1
Ra(e4313,e2011) 1
Q(e1428,e834) 1
Rg(e4180,e4180) -1
Q(e711,e2024) 1
ML(e76,e6337) -1
E(e2490,e1749) -1
ML(e28,e2675) -1
B(e2038,e1688) 1
Q(e442,e442) -1
Rg(e265,e937) -1
ML(e2290,e2068) -1
B(e370,e4051) -1
Ra(e3380,e219) 1
Ra(e3640,e237) 1
Ra(e1370,e619) 1
Rg(e4906,e2989) -1
Rg(e2310,e3177) -1
E(e1052,e510) -1
E(e272,e2001) -1
B(e809,e2698) 1
E(e782,e1750) -1
Ra(e2174,e711) -1
B(e2064,e173) 1
Rg(e1347,e1159) -1
E(e2044,e2967) -1
E(e3845,e495) -1
Rg(e545,e918) 1
ML(e2120,e325) -1
E(e472,e2336) -1
Ra(e42,e1804) 1
Iw(e1157,e272) -1
Rg(e1546,e1037) 1
Q(e1692,e47) 1
Rg(e57,e224) -1
E(e719,e309) -1
E(e649,e1508) -1
Ra(e5762,e4838) 1
Q(e1003,e3345) -1
Rg(e1636,e328) 1
Rg(e89,e734) 1
E(e233,e2570) -1
E(e562,e2575) -1
B(e272,e516) 1
Rg(e75,e4294) 1
ML(e354,e109) -1
Q(e2845,e2794) 1
Ra(e2493,e2656) 1
Ra(e502,e2147) 1
ML(e1491,e273) -1
E(e937,e1508) 1
Q(e1239,e2550) 1
Ra(e654,e456) 1
Ra(e6009,e3458) 1
E(e3299,e1127) -1
Ra(e537,e1656) 1
Rg(e472,e1865) 1
ML(e3534,e2622) -1
Rg(e4642,e1949) -1
E(e1433,e443) -1
Ra(e219,e434) 1
Rg(e1493,e1609) -1
Rg(e4697,e3380) -1
E(e297,e298) -1
Rg(e2141,e3764) 1
Rg(e832,e545) 1
Rg(e802,e882) -1
Ra(e2649,e3380) 1
Rg(e2813,e2644) 1
E(e312,e31) -1
B(e905,e443) 1
Q(e4615,e248) 1
ML(e933,e4588) -1
Ra(e2197,e438) 1
Ra(e333,e439) 1
E(e201,e2138) -1
Q(e1318,e2111) 1
E(e1809,e4919) -1
ML(e133,e1776) -1
Rg(e392,e392) -1
ML(e86,e2626) -1
ML(e81,e2241) -1
Rg(e1318,e4608) -1
Q(e1250,e1455) -1
Q(e4155,e731) -1
B(e1818,e262) -1
Rg(e4247,e4247) -1
ML(e81,e1143) -1
Rg(e2698,e1683) -1
E(e5070,e1944) -1
E(e823,e1915) -1
Rg(e820,e711) 1
Iw(e1157,e5736) -1
Rg(e304,e823) 1
Ra(e1891,e1459) 1
Ra(e320,e495) -1
B(e999,e439) 1
Q(e274,e1776) -1
Q(e219,e5453) 1
Ra(e1152,e1215) -1
ML(e86,e1779) -1
Ra(e2353,e2485) 1
ML(e143,e1834) -1
B(e6173,e4241) 1
E(e3119,e1920) -1
Rg(e363,e139) 1
B(e175,e1776) -1
Rg(e5824,e89) 1
Ra(e2197,e1532) 1
Q(e362,e724) 1
Rg(e862,e862) -1
Rg(e2547,e472) 1
Ra(e510,e363) 1
Rg(e425,e412) 1
Rg(e1885,e1885) -1
ML(e133,e5128) -1
Ra(e4736,e749) 1
E(e2736,e283) -1
Iw(e962,e1299) -1
E(e844,e298) -1
ML(e1624,e572) -1
Rg(e1950,e3666) 1
Rg(e1748,e880) 1
B(e690,e1454) -1
ML(e2213,e696) -1
ML(e841,e658) -1
Rg(e5468,e537) 1
Ra(e2703,e2552) 1
Ra(e1488,e1107) 1
E(e1161,e443) -1
ML(e28,e2543) -1
Q(e123,e175) 1
ML(e81,e1504) -1
Ra(e1151,e129) 1
Ra(e2665,e3331) 1
E(e150,e510) -1
Rg(e323,e1349) 1
Ra(e3269,e1891) 1
E(e1083,e1350) -1
E(e2966,e1835) -1
E(e568,e1454) -1
Q(e2045,e5940) 1
B(e1066,e159) -1
Rg(e2963,e4820) 1
Rg(e2483,e937) 1
Q(e1173,e243) 1
Ra(e4294,e4294) -1
E(e1937,e60) -1
B(e3697,e1633) 1
E(e633,e1235) -1
Rg(e1239,e1173) 1
E(e2171,e2024) -1
ML(e933,e6374) -1
Rg(e3135,e502) 1
Q(e786,e2872) 1
E(e140,e1431) -1
ML(e133,e5741) -1
Rg(e918,e582) 1
Q(e1037,e309) 1
Ra(e1497,e1497) -1
E(e439,e2442) -1
ML(e4686,e166) -1
Ra(e424,e831) 1
Rg(e1161,e619) 1
Ra(e1142,e3366) 1
ML(e1359,e1870) -1
Ra(e3457,e1073) -1
Ra(e3458,e330) -1
Q(e1705,e47) 1
ML(e24,e4061) -1
B(e159,e2363) -1
B(e1927,e1487) 1
E(e710,e1155) -1
B(e472,e457) -1
ML(e2527,e1733) -1
Q(e1068,e781) 1
ML(e81,e2849) -1
Ra(e711,e558) 1
Rg(e3102,e219) 1
ML(e3663,e3837) -1
Rg(e4975,e4975) -1
Rg(e1276,e5738) -1
E(e480,e1908) -1
Ra(e2857,e1096) 1
B(e4212,e1600) 1
Q(e2138,e2248) 1
Rg(e443,e608) -1
Ra(e3120,e3593) 1
Rg(e683,e219) 1
B(e4923,e3235) 1
Ra(e5022,e3614) 1
ML(e301,e4185) -1
Q(e1701,e724) 1
Rg(e3124,e2197) -1
B(e2748,e4275) 1
Ra(e3202,e2505) 1
Ra(e853,e1979) -1
Ra(e373,e1921) -1
ML(e338,e6391) -1
E(e1162,e622) -1
Rg(e1809,e2849) 1
Q(e2376,e431) 1
Ra(e6372,e2140) 1
E(e776,e3295) -1
E(e2151,e1268) -1
ML(e98,e4736) -1
ML(e338,e1741) -1
Rg(e2140,e2140) -1
Ra(e2,e1398) 1
Q(e1891,e2058) 1
Q(e962,e974) 1
E(e2236,e237) -1
Q(e132,e2755) 1
ML(e133,e1245) -1
E(e855,e996) -1
ML(e143,e5627) -1
E(e1950,e2237) 1
ML(e2448,e731) -1
Iw(e274,e651) -1
Rg(e711,e1211) 1
Q(e6250,e2254) -1
Q(e1010,e166) 1
B(e2118,e1950) 1
E(e633,e3170) -1
ML(e143,e2033) -1
Ra(e130,e1349) 1
Ra(e323,e4613) -1
B(e1710,e5206) 1
B(e2241,e715) 1
Ra(e1838,e3000) -1
Ra(e4989,e3984) 1
Rg(e2435,e325) 1
B(e274,e1376) 1
An(e2002,e4417) -1
Q(e1155,e1867) 1
Ra(e1870,e2197) 1
Rg(e330,e3268) 1
Ra(e309,e40) 1
Rg(e3593,e2817) 1
ML(e143,e4503) -1
Rg(e341,e1271) -1
ML(e2678,e4387) -1
ML(e28,e4627) -1
Q(e6007,e6007) -1
Ra(e274,e304) -1
E(e378,e443) 1
Rg(e3627,e2477) 1
ML(e2326,e1887) -1
Q(e5119,e5119) -1
Rg(e562,e1779) 1
ML(e207,e2755) -1
E(e1748,e1490) -1
E(e836,e4395) -1
Q(e3554,e4242) 1
ML(e2527,e1067) -1
Ra(e1733,e212) 1
E(e114,e665) -1
E(e2831,e651) -1
ML(e1472,e882) -1
Rg(e60,e130) 1
ML(e148,e1699) -1
E(e261,e1271) -1
ML(e4436,e3467) -1
Ra(e3323,e554) 1
ML(e81,e970) -1
E(e622,e844) -1
E(e472,e1454) 1
E(e3129,e1498) -1
Rg(e495,e309) 1
Q(e1117,e2580) 1
Ra(e3319,e749) 1
E(e166,e3338) -1
Ra(e1235,e823) 1
Q(e5790,e274) 1
Ra(e3614,e303) 1
E(e99,e1037) -1
ML(e2243,e833) -1
ML(e133,e4465) -1
Rg(e124,e2620) 1
ML(e1535,e5531) -1
Ra(e3120,e1475) 1
Ra(e4776,e2532) 1
ML(e2695,e1123) -1
Ra(e2320,e1007) 1
E(e4667,e1505) -1
Q(e4069,e1962) 1
B(e3162,e4974) 1
E(e105,e978) 1
Rg(e4692,e1569) 1
Ra(e1811,e2037) -1
Rg(e681,e2355) 1
B(e114,e3640) -1
Rg(e5124,e410) -1
Q(e67,e274) 1
E(e2,e676) -1
Rg(e1027,e4059) -1
Rg(e1169,e1169) -1
Ra(e1870,e517) 1
Q(e5199,e3110) -1
Q(e1019,e2620) 1
B(e4262,e3935) -1
ML(e338,e5678) -1
E(e510,e286) -1
Ra(e4471,e4670) 1
Rg(e3773,e1416) 1
ML(e514,e1507) -1
E(e1228,e2930) -1
Q(e1037,e4102) 1
Q(e1835,e1411) -1
Rg(e1891,e2954) 1
E(e1402,e2091) -1
E(e216,e216) -1
E(e273,e343) -1
E(e1852,e1891) 1
E(e2263,e510) -1
ML(e357,e1898) -1
B(e4337,e298) 1
Ra(e4772,e4414) 1
ML(e28,e6836) -1
Q(e298,e6134) 1
B(e4635,e2115) -1
Rg(e1569,e1569) -1
Rg(e123,e4486) 1
Rg(e1998,e189) 1
Ra(e1530,e2505) 1
ML(e4254,e3589) -1
ML(e4865,e506) -1
Q(e3897,e2978) 1
E(e159,e1927) 1
ML(e6895,e89) -1
E(e1825,e1683) -1
Ra(e2325,e1006) 1
ML(e76,e58) 1
Ra(e399,e2165) 1
Rg(e882,e102) -1
Rg(e3463,e4388) 1
B(e2927,e323) 1
Rg(e0,e4112) 1
Ra(e273,e4029) 1
E(e1155,e809) 1
E(e1159,e1949) -1
Ra(e2915,e809) 1
E(e1445,e766) -1
B(e2771,e1553) 1
E(e457,e272) -1
Rg(e940,e146) 1
ML(e3945,e1147) -1
Ra(e58,e736) -1
ML(e143,e543) -1
Ra(e1235,e1275) 1
E(e4736,e4736) -1
Rg(e885,e4300) 1
B(e159,e3717) -1
Rg(e1765,e912) 1
Rg(e3141,e6866) -1
ML(e331,e3503) -1
E(e1083,e5707) -1
B(e0,e130) 1
B(e3054,e958) -1
ML(e611,e556) -1
Ra(e970,e547) -1
Q(e1773,e3807) 1
Rg(e325,e2188) 1
Rg(e1454,e2284) 1
B(e3000,e510) 1
Ra(e705,e1228) -1
E(e1185,e1520) -1
Q(e2478,e1376) 1
Q(e1037,e4180) 1
Q(e1103,e446) 1
Rg(e2112,e2973) 1
Rg(e3695,e5485) 1
Rg(e325,e1809) -1
Ra(e1891,e3916) 1
Rg(e2260,e1195) 1
Rg(e3666,e1710) 1
Rg(e298,e1514) 1
E(e507,e2969) -1
An(e1035,e6402) -1
Q(e4577,e5048) 1
E(e978,e2625) -1
Rg(e1028,e1827) 1
Rg(e275,e89) 1
ML(e86,e5124) -1
Rg(e370,e1520) -1
Rg(e2620,e808) -1
E(e2897,e3074) -1
Rg(e897,e816) 1
Rg(e122,e1104) 1
Rg(e58,e5824) -1
Rg(e937,e4904) -1
Q(e2580,e2357) 1
Rg(e658,e990) 1
Rg(e702,e698) 1
B(e139,e2987) -1
E(e1507,e165) -1
Ra(e2135,e1215) 1
Q(e3612,e4796) -1
Rg(e1852,e1068) -1
Rg(e1127,e145) 1
Q(e6943,e6943) -1
ML(e1248,e1127) 1
Q(e323,e1647) -1
Rg(e658,e802) 1
Rg(e2760,e2447) 1
ML(e3919,e309) -1
Rg(e2176,e2766) 1
ML(e2678,e408) -1
Q(e2320,e651) 1
ML(e3426,e2169) -1
Ra(e5004,e3882) 1
Rg(e1103,e912) 1
ML(e4658,e1835) -1
ML(e24,e1844) -1
B(e738,e154) -1
Rg(e785,e1123) 1
ML(e2864,e472) -1
Ra(e2817,e1066) 1
E(e3255,e4746) -1
Ra(e330,e1228) -1
E(e3375,e502) -1
E(e5788,e1320) -1
ML(e4177,e272) -1
Ra(e4078,e597) 1
Ra(e1239,e1257) 1
Q(e93,e201) 1
Ra(e583,e1019) 1
Ra(e5351,e749) 1
Q(e3118,e2118) -1
Q(e1209,e1103) 1
Rg(e3861,e119) 1
ML(e6237,e6955) -1
E(e43,e588) -1
Ra(e1349,e1804) 1
ML(e2646,e11) -1
Ra(e330,e900) -1
Q(e2024,e1713) -1
E(e427,e2780) -1
B(e255,e201) 1
Ra(e330,e3338) 1
Rg(e1758,e860) 1
Ra(e3796,e2091) 1
E(e100,e370) -1
Q(e654,e5148) -1
B(e798,e1459) 1
ML(e2243,e4689) -1
Q(e1776,e370) 1
Q(e1454,e2345) 1
Q(e2644,e1578) -1
Q(e783,e2881) -1
E(e768,e6833) -1
E(e386,e243) -1
Q(e4236,e1162) 1
Q(e1701,e2843) 1
E(e937,e744) -1
E(e5072,e1612) -1
Ra(e3844,e3516) 1
E(e1310,e165) -1
B(e728,e1662) 1
Q(e2237,e3800) 1
Rg(e175,e4949) 1
Q(e598,e2272) -1
E(e419,e2286) -1
Q(e378,e6045) 1
Rg(e2150,e1229) 1
E(e2986,e17) -1
ML(e86,e1155) -1
E(e443,e4294) -1
B(e2,e495) -1
Rg(e1558,e154) 1
ML(e659,e62) -1
Q(e4171,e7) 1
Rg(e2987,e1221) 1
E(e1966,e4647) -1
Ra(e4835,e343) 1
E(e282,e503) -1
Ra(e2909,e1756) 1
ML(e6733,e115) -1
E(e1311,e1459) -1
Rg(e105,e2775) 1
ML(e2243,e999) -1
Rg(e2016,e4340) 1
E(e146,e298) 1
Ra(e3348,e1991) -1
E(e370,e1104) -1
Q(e1898,e724) 1
E(e2897,e1508) -1
ML(e1538,e1532) -1
Rg(e1209,e325) 1
E(e224,e4772) -1
Q(e0,e2336) 1
E(e582,e330) -1
E(e2387,e622) -1
Q(e166,e361) 1
Q(e1117,e313) 1
E(e912,e472) -1
E(e58,e2391) -1
Rg(e439,e363) 1
Q(e4809,e786) 1
Rg(e7062,e283) 1
Ra(e953,e286) 1
Iw(e539,e2898) -1
E(e1465,e665) -1
E(e182,e1205) -1
Rg(e2447,e658) 1
E(e622,e1829) 1
Q(e1563,e3797) 1
E(e2284,e1950) -1
Rg(e3520,e2849) 1
Ra(e510,e2916) 1
ML(e6150,e781) -1
Ra(e5364,e5364) -1
E(e203,e472) 1
Ra(e3084,e2535) -1
Rg(e1473,e446) 1
Rg(e2947,e386) 1
ML(e4698,e154) -1
B(e3132,e1607) 1
B(e5717,e1797) -1
Ra(e1444,e1007) 1
Ra(e1467,e219) 1
Q(e124,e1104) 1
Rg(e1014,e653) -1
Q(e1782,e309) 1
Rg(e1039,e2101) 1
Q(e3867,e1490) -1
E(e1441,e2226) -1
Rg(e3100,e515) 1
ML(e2691,e1155) -1
Rg(e4764,e5694) 1
E(e1589,e1104) -1
ML(e3355,e31) -1
Rg(e258,e258) -1
Iw(e1157,e4389) -1
ML(e2751,e1161) -1
Rg(e1402,e58) 1
Q(e1861,e72) 1
ML(e133,e4446) -1
Ra(e1999,e1145) 1
Ra(e1173,e1173) -1
ML(e611,e3173) -1
E(e4557,e1748) -1
E(e2315,e4486) -1
Rg(e4242,e2037) 1
ML(e331,e2771) -1
ML(e1190,e2658) -1
ML(e1484,e2620) -1
E(e5303,e298) -1
Ra(e3319,e2140) 1
Ra(e1171,e702) -1
E(e1520,e2086) -1
ML(e81,e5289) -1
B(e4238,e5523) -1
B(e1295,e1999) 1
Rg(e69,e1816) -1
E(e5,e3601) -1
Q(e91,e1138) 1
Rg(e298,e757) 1
Ra(e577,e577) -1
E(e370,e852) 1
E(e3932,e3432) 1
Ra(e705,e941) 1
Rg(e743,e3994) -1
Ra(e1743,e31) 1
E(e2971,e5934) 1
ML(e401,e833) -1
E(e366,e1230) -1
Rg(e1286,e2272) 1
E(e1850,e2762) 1
B(e2073,e3139) -1
E(e1920,e201) -1
Rg(e1909,e504) -1
Rg(e663,e4489) -1
Q(e1037,e988) 1
Q(e912,e3528) 1
Rg(e889,e2766) 1
E(e18,e731) -1
Ra(e4876,e2196) 1
E(e1306,e149) -1
Rg(e1692,e2244) 1
B(e1012,e743) 1
Rg(e175,e5770) 1
E(e3660,e1273) 1
B(e2407,e298) 1
ML(e338,e1630) -1
ML(e354,e3936) -1
Q(e3460,e3062) 1
Ra(e6473,e3088) 1
Q(e298,e1950) 1
Q(e1898,e937) 1
Rg(e466,e1528) -1
Rg(e1437,e4343) -1
Rg(e2813,e4585) -1
Ra(e216,e485) 1
ML(e1000,e274) -1
Iw(e1455,e2717) -1
Q(e411,e645) 1
E(e4150,e702) -1
Ra(e1122,e3009) 1
Ra(e4321,e1834) 1
Rg(e262,e323) -1
Q(e1844,e0) -1
Q(e2714,e281) 1
Rg(e151,e128) -1
ML(e4104,e912) -1
Rg(e3203,e4595) -1
Rg(e2857,e990) 1
ML(e1299,e3773) -1
E(e600,e38) -1
ML(e4971,e724) -1
Rg(e1920,e89) 1
Q(e1779,e397) -1
Q(e2447,e984) 1
E(e398,e1103) -1
E(e2620,e472) 1
Q(e472,e1909) 1
Q(e3319,e833) 1
Rg(e5751,e175) 1
Rg(e1927,e2134) 1
Ra(e1988,e4320) 1
Rg(e743,e47) 1
Rg(e465,e283) 1
Q(e2158,e1430) -1
Q(e2409,e5034) -1
ML(e3447,e1426) -1
Ra(e101,e2783) 1
Ra(e996,e363) 1
B(e130,e2844) -1
ML(e5134,e1155) -1
ML(e1363,e3088) -1
ML(e1371,e298) -1
E(e2996,e472) -1
Rg(e1243,e363) -1
Rg(e510,e1950) 1
ML(e2136,e1706) -1
E(e1451,e343) -1
ML(e143,e3132) -1
Ra(e3457,e1245) 1
Rg(e58,e2113) 1
E(e91,e201) -1
Q(e833,e1145) 1
Q(e328,e0) -1
Ra(e4751,e3761) 1
Ra(e3797,e1044) 1
Q(e446,e105) 1
ML(e4309,e1310) -1
ML(e148,e2064) -1
Ra(e370,e504) 1
Ra(e489,e3000) 1
Q(e2447,e2022) 1
ML(e81,e134) -1
Q(e363,e1271) 1
E(e1752,e1010) -1
Ra(e755,e400) -1
B(e691,e986) -1
ML(e331,e5132) -1
ML(e81,e361) -1
Rg(e151,e3343) 1
Rg(e720,e1662) 1
E(e1273,e47) -1
Ra(e60,e3429) 1
Rg(e60,e2077) -1
E(e2897,e622) -1
Q(e3546,e1138) 1
Q(e219,e427) 1
Rg(e1082,e1809) 1
Ra(e3691,e244) 1
Q(e2643,e1138) 1
Q(e1589,e2162) 1
Rg(e721,e2220) 1
ML(e143,e3110) -1
Rg(e1774,e1401) 1
E(e1897,e832) -1
Ra(e27,e6390) 1
Q(e802,e2978) 1
ML(e1033,e330) -1
Rg(e298,e6019) -1
B(e2054,e1228) 1
Q(e3688,e47) 1
Rg(e154,e3375) 1
Rg(e1286,e371) 1
ML(e24,e4649) -1
E(e710,e1850) -1
Ra(e970,e3538) 1
Ra(e1787,e266) 1
Ra(e2584,e1349) -1
Ra(e4426,e3481) -1
ML(e24,e4760) -1
Q(e900,e439) 1
Ra(e1066,e2442) 1
Q(e1662,e2218) 1
E(e443,e1840) -1
E(e1316,e1010) -1
Rg(e432,e432) -1
Rg(e1600,e3793) 1
ML(e68,e663) -1
B(e3302,e274) -1
E(e466,e219) 1
Ra(e2986,e2986) -1
ML(e331,e5128) -1
Rg(e4357,e834) 1
Q(e0,e833) 1
ML(e5595,e1601) -1
Rg(e4086,e3298) 1
B(e124,e510) 1
Q(e1874,e1286) 1
E(e498,e38) -1
Q(e711,e1494) 1
Q(e731,e274) 1
Q(e5547,e1782) 1
ML(e98,e1885) -1
Q(e215,e3286) 1
Ra(e219,e4893) -1
Rg(e345,e363) 1
Ra(e3994,e1612) 1
ML(e81,e1616) -1
Q(e397,e362) 1
B(e1949,e3190) -1
ML(e354,e1003) -1
B(e1688,e1758) -1
Rg(e1988,e4695) 1
Rg(e446,e1715) 1
Q(e507,e1037) 1
Ra(e4082,e4082) -1
Rg(e1866,e1532) 1
Q(e1123,e4771) 1
Rg(e1127,e248) 1
ML(e331,e820) -1
E(e721,e1100) -1
ML(e143,e2961) -1
Rg(e3785,e309) 1
B(e282,e317) -1
B(e1136,e2157) 1
Ra(e4345,e1822) 1
ML(e514,e925) -1
Ra(e1633,e363) 1
Rg(e42,e1037) 1
Q(e1227,e1229) 1
Rg(e1173,e728) 1
E(e2325,e201) -1
Ra(e1879,e446) -1
ML(e354,e4504) -1
Q(e118,e502) 1
B(e984,e130) 1
Rg(e2849,e524) 1
B(e4466,e370) 1
E(e848,e556) -1
Rg(e105,e4375) 1
Q(e3840,e1711) 1
Q(e431,e443) 1
Ra(e6195,e2986) 1
Q(e480,e325) 1
Q(e62,e1457) -1
Q(e1010,e298) 1
ML(e181,e5674) -1
Ra(e5048,e386) 1
B(e1939,e2406) 1
E(e3057,e472) -1
E(e6342,e3546) -1
Ra(e31,e3266) 1
Q(e867,e1774) 1
B(e2857,e408) 1
E(e953,e3576) 1
Ra(e703,e1295) 1
Ra(e4300,e1096) 1
Ra(e1162,e323) 1
ML(e210,e528) -1
Rg(e2287,e2287) -1
E(e16,e2038) -1
E(e3867,e653) -1
Rg(e2,e290) 1
Ra(e2845,e711) 1
ML(e143,e3313) -1
E(e1600,e4250) -1
Rg(e4360,e3685) 1
ML(e81,e3074) -1
Rg(e237,e39) 1
E(e1934,e3266) -1
ML(e3349,e1016) -1
B(e3563,e2037) 1
Ra(e2244,e4507) -1
B(e1161,e2113) 1
ML(e86,e4051) -1
ML(e1248,e2065) -1
Q(e2837,e262) 1
Rg(e72,e4854) 1
E(e4679,e703) -1
E(e3793,e653) -1
ML(e4436,e139) -1
E(e480,e3818) -1
An(e6301,e6903) -1
Q(e1018,e1018) -1
Ra(e1629,e3157) -1
ML(e6081,e2260) -1
ML(e514,e2763) -1
E(e30,e261) -1
Q(e304,e572) 1
Ra(e4829,e40) -1
B(e980,e3959) -1
Ra(e1155,e2890) -1
Q(e428,e1210) 1
ML(e133,e1832) -1
E(e776,e443) -1
ML(e4093,e122) -1
Rg(e986,e676) -1
ML(e133,e2045) -1
Ra(e2987,e1508) 1
Rg(e800,e3438) 1
Rg(e19,e149) 1
Rg(e3678,e1242) 1
B(e373,e323) -1
E(e495,e115) -1
B(e1751,e465) -1
Ra(e347,e153) -1
ML(e143,e536) -1
ML(e301,e3701) -1
Q(e3128,e147) 1
ML(e841,e36) -1
Q(e166,e1065) 1
Q(e244,e1508) 1
ML(e901,e2817) -1
Ra(e800,e1411) 1
Ra(e868,e2565) 1
E(e282,e1891) -1
Q(e4485,e1774) 1
ML(e2365,e476) -1
Q(e4796,e362) 1
E(e1155,e4375) -1
B(e19,e1014) 1
Q(e816,e93) 1
Ra(e4045,e1779) -1
B(e738,e3862) -1
ML(e331,e1938) -1
Ra(e1257,e1444) 1
Ra(e40,e191) 1
Q(e3102,e1927) 1
Rg(e696,e696) -1
Rg(e5191,e4190) 1
Ra(e1514,e1239) 1
Ra(e419,e524) 1
Rg(e2286,e457) 1
Ra(e806,e2021) 1
ML(e1140,e5543) -1
ML(e86,e1144) -1
